"DOI","Authors","Publication Year","Species","Life Stage","Shape","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Concentration (Particles/mL)","Effect Detected?"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Cell Granularity",14279321997,"No"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Cell Granularity",1.43e+11,"Yes"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Cell Granularity",3.57e+11,"Yes"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Cell Viability",1427932200,"No"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Cell Viability",14279321997,"No"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Cell Viability",1.43e+11,"No"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Cell Viability",3.57e+11,"No"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Cell Viability",1427932200,"No"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Cell Viability",14279321997,"No"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Cell Viability",1.43e+11,"No"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Cell Viability",3.57e+11,"No"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Acrosomal Integrity",1.43e+11,"No"
"doi.org/10.1080/17435390.2020.1808104","Tallec",2020,"Crassostrea gigas","Adult","Sphere","Fitness","Reproduction","Acrosomal Integrity",3.57e+11,"No"
"doi.org/10.1016/j.envpol.2019.112980","JemecKokalj",2019,"Danio rerio","Early","Fragment","Fitness","Mortality","Mortality",293.9637616,"No"
"doi.org/10.1016/j.envpol.2019.112980","JemecKokalj",2019,"Danio rerio","Early","Fragment","Fitness","Mortality","Mortality",272.1347694,"No"
"doi.org/10.1016/j.envpol.2019.112980","JemecKokalj",2019,"Danio rerio","Early","Fragment","Fitness","Mortality","Mortality",272.1347694,"No"
"doi.org/10.1016/j.envpol.2019.112980","JemecKokalj",2019,"Danio rerio","Early","Fragment","Fitness","Mortality","Mortality",272.1347694,"No"
"doi.org/10.1016/j.envpol.2019.112980","JemecKokalj",2019,"Danio rerio","Early","Fragment","Fitness","Mortality","Mortality",272.1347694,"No"
"doi.org/10.1016/j.envpol.2019.112980","JemecKokalj",2019,"Daphnia magna","Early","Fragment","Fitness","Mortality","Immobilization",293.9637616,"No"
"doi.org/10.1016/j.envpol.2019.112980","JemecKokalj",2019,"Daphnia magna","Early","Fragment","Fitness","Mortality","Immobilization",272.1347694,"No"
"doi.org/10.1016/j.envpol.2019.112980","JemecKokalj",2019,"Daphnia magna","Early","Fragment","Fitness","Mortality","Immobilization",272.1347694,"No"
"doi.org/10.1016/j.envpol.2019.112980","JemecKokalj",2019,"Daphnia magna","Early","Fragment","Fitness","Mortality","Immobilization",272.1347694,"No"
"doi.org/10.1016/j.envpol.2019.112980","JemecKokalj",2019,"Daphnia magna","Early","Fragment","Fitness","Mortality","Immobilization",272.1347694,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Growth","Body Length",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Growth","Body Length",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Growth","Body Length",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Fecundity",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Fecundity",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Fecundity",4949298.516,"Yes"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Number of Clutches",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Number of Clutches",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Number of Clutches",4949298.516,"Yes"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Growth","Growth Rate",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Growth","Growth Rate",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Growth","Growth Rate",4949298.516,"Yes"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Clutch Size",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Clutch Size",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Clutch Size",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","vtg mRNA expression",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","vtg mRNA expression",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","vtg mRNA expression",4949298.516,"Yes"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Development","wnt4 mRNA expression",4949298.516,"No"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Development","wnt4 mRNA expression",4949298.516,"Yes"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Development","wnt4 mRNA expression",4949298.516,"Yes"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Development","wnt16 mRNA expression",4949298.516,"Yes"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Development","wnt16 mRNA expression",4949298.516,"Yes"
"doi.org/10.1016/j.envpol.2019.113506 0269-7491","Liu",2020,"Daphnia pulex","Early","Sphere","Fitness","Development","wnt16 mRNA expression",4949298.516,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Body Condition","Hepatic Somatic Index",0.5787,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Body Condition","Hepatic Somatic Index",5.5013,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Body Condition","Hepatic Somatic Index",50.0987,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Body Condition","Hepatic Somatic Index",0.5787,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Body Condition","Hepatic Somatic Index",5.5013,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Body Condition","Hepatic Somatic Index",50.0987,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Gonad Somatic Index",0.5787,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Gonad Somatic Index",5.5013,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Gonad Somatic Index",50.0987,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Gonad Somatic Index",0.5787,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Gonad Somatic Index",5.5013,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Gonad Somatic Index",50.0987,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Number of Offspring",0.5787,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Number of Offspring",5.5013,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Number of Offspring",50.0987,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Growth","Body Length",0.5787,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Growth","Body Length",5.5013,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Growth","Body Length",50.0987,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Fertilization Rate",0.5787,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Fertilization Rate",5.5013,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Fertilization Rate",50.0987,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Development","Time to Hatch",0.5787,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Development","Time to Hatch",5.5013,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Development","Time to Hatch",50.0987,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Development","Time to Hatch",0.5787,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Development","Time to Hatch",5.5013,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Development","Time to Hatch",50.0987,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Choriogenin L mRNA expression",0.5787,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Choriogenin L mRNA expression",5.5013,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Choriogenin L mRNA expression",50.0987,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Choriogenin H mRNA expression",0.5787,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Choriogenin H mRNA expression",5.5013,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Choriogenin H mRNA expression",50.0987,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","vtg1 mRNA expression",0.5787,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","vtg1 mRNA expression",5.5013,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","vtg1 mRNA expression",50.0987,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","vtg2 mRNA expression",0.5787,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","vtg2 mRNA expression",5.5013,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","vtg2 mRNA expression",50.0987,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Choriogenin L mRNA expression",0.5787,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Choriogenin L mRNA expression",5.5013,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Choriogenin L mRNA expression",50.0987,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Choriogenin H mRNA expression",0.5787,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Choriogenin H mRNA expression",5.5013,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","Choriogenin H mRNA expression",50.0987,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","vtg1 mRNA expression",0.5787,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","vtg1 mRNA expression",5.5013,"No"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","vtg1 mRNA expression",50.0987,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","vtg2 mRNA expression",0.5787,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","vtg2 mRNA expression",5.5013,"Yes"
"10.1016/j.envpol.2019.113024","Wang",2019,"Oryzias melastigma","Adult","Sphere","Fitness","Reproduction","vtg2 mRNA expression",50.0987,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Reproduction","Time to Offspring",2110,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Reproduction","Time to Offspring",8270,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Reproduction","Time to Offspring",81200,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Reproduction","Time to Offspring",253000,"Yes"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Reproduction","Time to Offspring",7290,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Reproduction","Time to Offspring",23100,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Reproduction","Time to Offspring",45300,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Reproduction","Time to Offspring",113000,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Reproduction","Time to Offspring",1820,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Reproduction","Time to Offspring",20800,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Reproduction","Time to Offspring",44600,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Reproduction","Time to Offspring",166000,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Mortality","Mortality",2110,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Mortality","Mortality",8270,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Mortality","Mortality",81200,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Mortality","Mortality",253000,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Mortality","Mortality",7290,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Mortality","Mortality",23100,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Mortality","Mortality",45300,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Mortality","Mortality",113000,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Mortality","Mortality",1820,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Mortality","Mortality",20800,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Mortality","Mortality",44600,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Mortality","Mortality",166000,"Yes"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Growth","Body Length",2110,"No"
"doi.org/10.1016/j.envpol.2020.115392","Zimmermann",2020,"Daphnia magna","Juvenile","Fragment","Fitness","Growth","Body Length",8270,"No"
